account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x32e5855c619,BTC,8988.08,417.346,Sell,2023-02-09 06:05:03,Short,TRADE,14.2045,8.5
0xc7c7b9b250,SOL,45446.51,279.3798,Buy,2023-02-09 06:48:44,,TRADE,-9.2181,8.0
0x268bad0f586,MATIC,16285.7,725.9192,Sell,2023-02-09 07:32:25,Short,TRADE,-22.1664,3.4
0x17a4a8e3336,BTC,35356.02,118.2779,Buy,2023-02-09 08:16:06,Long,TRADE,-42.081,18.2
0x1d00ef95583,ETH,46748.79,5.3251,Sell,2023-02-09 08:59:47,Long,TRADE,29.4122,6.5
0x373eaca8390,ETH,7245.74,119.8555,Buy,2023-02-09 09:43:28,Long,TRADE,0.4019,6.4
0x34760cdb775,SOL,31802.57,76.9522,Buy,2023-02-09 10:27:09,Short,TRADE,-19.0838,20.2
0x32dc1a0a606,ETH,45878.21,351.3758,Buy,2023-02-09 11:10:50,,TRADE,17.1243,9.1
0x365b049b650,AVAX,8892.81,20.0049,Buy,2023-02-09 11:54:31,Short,TRADE,-47.7059,5.0
0xfb28b20178,BTC,3596.88,1675.9509,Sell,2023-02-09 12:38:12,Long,TRADE,4.6295,4.4
0x19160567977,SOL,20142.96,117.0179,Buy,2023-02-09 13:21:53,Long,TRADE,24.2204,7.6
0x308617a3863,SOL,49927.32,554.4347,Buy,2023-02-09 14:05:34,Short,TRADE,1.7956,5.4
0x16b9968b991,ETH,13404.66,11.958,Buy,2023-02-09 14:49:14,Long,TRADE,-4.7987,3.0
0x3ad8cd12483,SOL,15622.78,70.558,Sell,2023-02-09 15:32:55,,TRADE,1.3524,13.0
0x31d26d1b803,MATIC,3294.32,869.0475,Sell,2023-02-09 16:16:36,Long,TRADE,-14.2373,6.8
0xba60287269,SOL,15461.56,34.0379,Sell,2023-02-09 17:00:17,Long,TRADE,29.2296,6.0
0x33c6520d315,ETH,32410.84,18.5264,Buy,2023-02-09 17:43:58,Short,TRADE,-13.5049,15.1
0x39503642587,ARB,48756.5,93.654,Sell,2023-02-09 18:27:39,Short,TRADE,10.4991,6.1
0x25572ec3998,ETH,10794.3,304.3961,Sell,2023-02-09 19:11:20,Long,TRADE,3.1846,6.3
0x19a96d0f751,BTC,17262.18,58.6974,Sell,2023-02-09 19:55:01,Short,TRADE,-3.2426,10.7
0x21799520910,BTC,16591.09,76.5738,Buy,2023-02-09 20:38:42,Long,TRADE,-11.9751,13.3
0x2341929c668,ARB,34303.31,101.5982,Sell,2023-02-09 21:22:23,Long,TRADE,-15.872,5.2
0x138515c8784,ETH,32552.19,62.8142,Buy,2023-02-09 22:06:04,Long,TRADE,20.5692,8.5
0x20d2216a956,BTC,22229.72,180.9568,Buy,2023-02-09 22:49:45,Long,LIQUIDATION,16.3135,8.3
0x24589a0d940,SOL,53430.83,18.3696,Buy,2023-02-09 23:33:26,Long,TRADE,-8.4565,10.0
0xc1f22ef193,BTC,45632.28,20.9306,Buy,2023-02-10 00:17:07,Short,TRADE,-2.8343,5.2
0x2ba0388c680,SOL,31317.98,140.3466,Sell,2023-02-10 01:00:48,,TRADE,-4.5638,9.3
0x13500e35426,ARB,36006.42,45.7792,Sell,2023-02-10 01:44:29,Long,TRADE,11.4661,7.5
0x19143b1e204,BTC,17836.51,323.9721,Buy,2023-02-10 02:28:10,Long,TRADE,18.7271,4.4
0x25eb358d415,AVAX,58488.77,54.8811,Sell,2023-02-10 03:11:51,,TRADE,-15.2659,7.0
0x29679732463,BTC,17788.12,168.8059,Sell,2023-02-10 03:55:31,Short,TRADE,-12.4283,3.6
0x2fd21e9c858,BTC,37851.82,179.8153,Sell,2023-02-10 04:39:12,Short,TRADE,-9.038,7.6
0xfb28b20178,BTC,49692.85,52.8683,Sell,2023-02-10 05:22:53,Long,TRADE,-4.0703,7.1
0x9a26803932,BTC,58882.92,85.0443,Buy,2023-02-10 06:06:34,Long,TRADE,-34.4117,3.0
0x327fea67974,ETH,44771.57,99.0199,Sell,2023-02-10 06:50:15,,TRADE,-38.9339,4.8
0x31d26d1b803,BTC,3206.25,27.1759,Sell,2023-02-10 07:33:56,Short,TRADE,2.5139,4.2
0x135af16d669,SOL,11717.03,323.2952,Sell,2023-02-10 08:17:37,Short,TRADE,3.9601,8.6
0x25eb358d415,MATIC,37894.52,52.2565,Buy,2023-02-10 09:01:18,Long,TRADE,-0.2786,5.2
0x2fd8183d373,BTC,9899.57,30.5312,Buy,2023-02-10 09:44:59,,TRADE,21.2086,3.0
0x1f5ee475551,ETH,33298.72,106.7168,Buy,2023-02-10 10:28:40,Short,TRADE,-29.8943,7.6
0x18ba919d427,DOGE,43297.37,439.1113,Sell,2023-02-10 11:12:21,Short,TRADE,30.9599,6.7
0x23e2c0d4427,ETH,44726.32,80.9901,Sell,2023-02-10 11:56:02,Long,TRADE,-2.0721,6.4
0x236c14d0687,SOL,27903.77,74.5377,Sell,2023-02-10 12:39:43,Long,TRADE,0.6788,3.5
0xe51fff8866,ETH,5165.27,110.516,Buy,2023-02-10 13:23:24,Short,TRADE,6.0165,8.1
0x296db94e695,BTC,23782.9,67.9528,Buy,2023-02-10 14:07:05,Short,TRADE,23.0787,7.8
0x18e221f7531,DOGE,14835.58,33.2974,Buy,2023-02-10 14:50:46,Long,TRADE,7.8522,7.8
0x1987b6ba918,AVAX,50527.15,105.4566,Sell,2023-02-10 15:34:27,Long,TRADE,26.918,3.2
0x203b57d4632,ETH,55643.68,66.4303,Sell,2023-02-10 16:18:08,Short,TRADE,8.5783,3.3
0x31b33595440,ETH,53844.31,17.1978,Buy,2023-02-10 17:01:49,Short,TRADE,-6.3993,47.0
0x327fea67974,ETH,28029.0,67.5064,Buy,2023-02-10 17:45:29,Short,TRADE,-24.5588,3.4
0x29a658bd659,MATIC,19132.39,63.1832,Sell,2023-02-10 18:29:10,Long,TRADE,-23.1073,2.1
0x277fba8b496,SOL,49046.42,71.3728,Sell,2023-02-10 19:12:51,Short,TRADE,-8.2188,5.0
0x19746d4c834,DOGE,28074.09,21.2378,Sell,2023-02-10 19:56:32,,TRADE,1.7037,5.5
0xf32ed6e563,SOL,44735.94,188.5763,Sell,2023-02-10 20:40:13,Short,TRADE,18.8309,3.8
0x13500e35426,ETH,19393.41,353.8165,Buy,2023-02-10 21:23:54,Long,TRADE,16.2567,4.0
0x34996f51679,BTC,54359.44,83.4078,Buy,2023-02-10 22:07:35,Long,TRADE,20.581,12.0
0x296db94e695,ETH,56051.63,63.111,Buy,2023-02-10 22:51:16,Short,TRADE,-4.6149,7.3
0x19fae8b1984,ARB,13072.47,124.7125,Buy,2023-02-10 23:34:57,Long,TRADE,-21.1635,3.0
0x327b6a05586,SOL,32195.84,122.7444,Buy,2023-02-11 00:18:38,Long,TRADE,-12.2278,5.0
0x19143b1e204,BTC,41279.83,41.4104,Sell,2023-02-11 01:02:19,Long,TRADE,1.883,6.0
0xf0ca0a4920,SOL,15884.61,194.9261,Buy,2023-02-11 01:46:00,Short,TRADE,7.5104,5.4
0x20d2216a956,ETH,10388.72,40.64,Sell,2023-02-11 02:29:41,,TRADE,-17.7691,4.3
0x31a9bbfd184,ETH,13201.57,22.2202,Buy,2023-02-11 03:13:22,Long,TRADE,-7.1716,3.6
0x15c8b5ad266,BTC,50267.67,69.0421,Buy,2023-02-11 03:57:03,Short,LIQUIDATION,-17.3962,14.4
0x30d90c2f866,BTC,18999.56,113.8708,Buy,2023-02-11 04:40:44,Long,TRADE,37.239,1.9
0x1aa4b5fc889,BTC,30010.61,67.8278,Sell,2023-02-11 05:24:25,Long,TRADE,13.6553,10.1
0x31b33595440,ARB,1142.44,210.3079,Buy,2023-02-11 06:08:06,Short,TRADE,-4.1618,3.4
0x19fae8b1984,BTC,14858.21,82.1333,Sell,2023-02-11 06:51:46,Long,TRADE,-7.0082,6.8
0xfaf14ff612,ETH,31440.79,413.9853,Buy,2023-02-11 07:35:27,Long,TRADE,29.1364,6.3
0x13c35cc9821,ARB,20825.34,263.5993,Buy,2023-02-11 08:19:08,Short,TRADE,-16.2752,3.6
0x1419f8b2732,ARB,52780.11,13.3888,Sell,2023-02-11 09:02:49,Long,LIQUIDATION,-1.5548,5.5
0x135af16d669,ETH,32332.83,51.924,Buy,2023-02-11 09:46:30,Short,TRADE,10.3533,21.8
0x31a9bbfd184,SOL,44416.42,33.5938,Sell,2023-02-11 10:30:11,Long,LIQUIDATION,-11.5661,6.1
0x20d2216a956,BTC,36975.77,172.6546,Buy,2023-02-11 11:13:52,Long,TRADE,7.0826,11.5
0x1a0fa8e7449,ARB,58379.66,214.2717,Sell,2023-02-11 11:57:33,Short,LIQUIDATION,-39.9784,12.3
0xe7803c4817,ETH,28309.01,201.9913,Sell,2023-02-11 12:41:14,Long,TRADE,30.6095,4.1
0x1f5ee475551,BTC,15364.55,17.8417,Buy,2023-02-11 13:24:55,,TRADE,11.5753,7.2
0x303c8ac5542,BTC,6697.33,65.9393,Buy,2023-02-11 14:08:36,Long,TRADE,-3.3407,10.1
0x161b2a7f463,ETH,57156.74,298.7271,Sell,2023-02-11 14:52:17,Short,TRADE,-19.473,4.9
0x15c8b5ad266,BTC,3823.72,139.8762,Sell,2023-02-11 15:35:58,,TRADE,-38.8162,8.2
0x34996f51679,BTC,22125.98,4.8695,Sell,2023-02-11 16:19:39,Long,TRADE,-4.7266,19.9
0x146d9f1a784,BTC,3501.84,821.2732,Buy,2023-02-11 17:03:20,Long,TRADE,-9.7923,3.4
0x14058da4819,BTC,29738.4,93.4186,Sell,2023-02-11 17:47:01,Short,TRADE,-4.9382,7.7
0x135af16d669,BTC,6062.69,144.7401,Buy,2023-02-11 18:30:42,Short,TRADE,0.5884,3.7
0x16460d12139,SOL,10561.97,90.2706,Sell,2023-02-11 19:14:23,Short,TRADE,15.0938,4.4
0x29a658bd659,SOL,44215.66,47.5157,Sell,2023-02-11 19:58:03,Short,TRADE,12.8998,4.8
0x29910ea5550,BTC,4086.85,10.6727,Sell,2023-02-11 20:41:44,Long,FUNDING,5.7674,7.5
0x19746d4c834,BTC,38578.71,51.3502,Sell,2023-02-11 21:25:25,,TRADE,22.956,16.7
0x1e9090d7766,ETH,55771.87,158.9822,Sell,2023-02-11 22:09:06,Long,TRADE,-2.5787,4.5
0x1e604bfb894,BTC,50009.6,70.7295,Buy,2023-02-11 22:52:47,Short,LIQUIDATION,2.2245,10.0
0x3ad8cd12483,ETH,32904.22,140.8333,Buy,2023-02-11 23:36:28,Short,TRADE,26.82,3.9
0x2ef7f5ad798,BTC,1283.71,48.371,Sell,2023-02-12 00:20:09,Short,TRADE,32.7862,4.9
0x14058da4819,ARB,57073.47,65.8613,Sell,2023-02-12 01:03:50,,TRADE,2.3003,11.7
0x37550a89430,BTC,12285.39,151.832,Buy,2023-02-12 01:47:31,Short,TRADE,33.3948,6.2
0x37550a89430,ARB,47307.0,71.8956,Buy,2023-02-12 02:31:12,Short,TRADE,24.1354,4.9
0x39503642587,ARB,18353.81,54.3309,Sell,2023-02-12 03:14:53,Long,TRADE,0.1295,4.5
0x13c35cc9821,SOL,27776.49,184.4114,Buy,2023-02-12 03:58:34,Long,TRADE,-5.837,7.6
0x373eaca8390,ETH,24869.65,80.9126,Sell,2023-02-12 04:42:15,Long,TRADE,1.1766,14.4
0x299c6894419,DOGE,48670.48,32.1854,Sell,2023-02-12 05:25:56,Short,TRADE,18.9557,4.8
0x2fd8183d373,BTC,18236.41,75.4805,Sell,2023-02-12 06:09:37,Long,TRADE,0.485,4.9
0x26adc337783,DOGE,10054.23,55.8167,Sell,2023-02-12 06:53:18,Long,TRADE,-3.0057,5.5
0x39d82f4d824,BTC,184.59,28.6183,Sell,2023-02-12 07:36:59,Short,FUNDING,-14.3763,4.5
0x1a0fa8e7449,ETH,3562.79,964.5687,Sell,2023-02-12 08:20:40,Long,TRADE,-8.3098,2.7
0x2ba0388c680,BTC,35711.25,39.7912,Sell,2023-02-12 09:04:21,Long,FUNDING,10.0425,13.1
0x220cf166832,ARB,55825.93,123.3097,Buy,2023-02-12 09:48:01,Short,TRADE,12.6792,9.1
0x179afe9e920,BTC,21686.19,66.5818,Sell,2023-02-12 10:31:42,Long,TRADE,-25.3001,5.8
0xc7c7b9b250,DOGE,22388.09,381.5694,Sell,2023-02-12 11:15:23,Long,TRADE,4.3301,4.2
0x1a14e8d5553,SOL,22113.09,418.8745,Sell,2023-02-12 11:59:04,Short,TRADE,18.5748,11.0
0x18ba919d427,BTC,43952.42,162.9892,Buy,2023-02-12 12:42:45,Long,TRADE,45.8005,25.4
0xf0ca0a4920,AVAX,51527.53,230.51,Buy,2023-02-12 13:26:26,Short,TRADE,8.6635,4.4
0x21799520910,ETH,13803.52,12.7206,Buy,2023-02-12 14:10:07,Short,TRADE,14.4695,7.8
0x3635378e343,DOGE,20674.42,389.9693,Sell,2023-02-12 14:53:48,Short,TRADE,19.4103,6.3
0x179afe9e920,ETH,14531.69,206.2215,Buy,2023-02-12 15:37:29,Long,TRADE,14.5522,6.5
0x10a45ace720,SOL,43889.89,39.8874,Sell,2023-02-12 16:21:10,Long,TRADE,-8.2319,9.3
0x13500e35426,ETH,18262.76,43.5107,Buy,2023-02-12 17:04:51,Short,TRADE,-22.0781,7.8
0x62e0feb885,SOL,21150.36,74.5305,Buy,2023-02-12 17:48:32,Long,TRADE,4.5144,9.3
0x19746d4c834,ETH,58538.22,1151.5882,Sell,2023-02-12 18:32:13,Long,TRADE,7.7234,15.1
0x36d98f8a666,DOGE,35176.94,64.7309,Sell,2023-02-12 19:15:54,Short,TRADE,-12.656,10.8
0x2695fca4578,ETH,28326.01,38.6655,Buy,2023-02-12 19:59:35,Short,TRADE,1.9262,19.6
0x32dc1a0a606,ETH,15400.53,38.9402,Buy,2023-02-12 20:43:16,Long,TRADE,24.8303,6.9
0x7724a7b267,ARB,21898.54,9.0498,Sell,2023-02-12 21:26:57,Long,LIQUIDATION,7.2527,5.4
0x1765b3e9428,ETH,11314.66,218.7281,Sell,2023-02-12 22:10:38,Short,LIQUIDATION,-3.0612,2.8
0x3ad8cd12483,BTC,12135.62,226.9965,Sell,2023-02-12 22:54:18,Long,TRADE,-41.8122,7.9
0x2fddcdbd174,BTC,53856.31,2.7062,Buy,2023-02-12 23:37:59,Short,TRADE,27.4779,16.9
0x344a4a76496,BTC,55231.56,527.2544,Sell,2023-02-13 00:21:40,Long,TRADE,15.4488,6.5
0x22ea37dc687,BTC,53946.67,72.1959,Buy,2023-02-13 01:05:21,Short,TRADE,18.8093,8.7
0x30d90c2f866,BTC,24297.54,42.0411,Sell,2023-02-13 01:49:02,Short,LIQUIDATION,-5.0611,3.5
0x39d82f4d824,DOGE,35017.53,13.5825,Sell,2023-02-13 02:32:43,,TRADE,8.7292,4.4
0x34986477756,BTC,36008.42,18.8941,Sell,2023-02-13 03:16:24,Long,TRADE,0.2716,3.1
0x31a2b39e797,ARB,30312.55,146.662,Buy,2023-02-13 04:00:05,Short,TRADE,-25.3421,10.6
0xfaf14ff612,BTC,19451.65,271.9379,Buy,2023-02-13 04:43:46,Short,TRADE,-29.08,8.7
0x15c8b5ad266,SOL,20503.42,25.0539,Sell,2023-02-13 05:27:27,Long,TRADE,-38.3746,4.2
0xe51fff8866,BTC,57989.85,9.609,Buy,2023-02-13 06:11:08,Short,TRADE,-32.4405,16.3
0x277fba8b496,SOL,49576.91,66.6481,Sell,2023-02-13 06:54:49,Short,TRADE,21.6994,3.9
0x16b9968b991,BTC,34891.21,25.9847,Sell,2023-02-13 07:38:30,Short,TRADE,2.503,4.4
0x1d88394c396,ETH,5474.66,98.6172,Sell,2023-02-13 08:22:11,Short,TRADE,35.7629,4.6
0x327fea67974,AVAX,26573.4,275.5119,Buy,2023-02-13 09:05:52,Short,TRADE,14.5576,9.0
0x2cfac714738,MATIC,25592.93,26.4094,Buy,2023-02-13 09:49:33,Short,TRADE,-10.5871,3.0
0x31b33595440,BTC,30070.47,152.5006,Sell,2023-02-13 10:33:14,,TRADE,12.0282,10.4
0x2f5fef85223,ARB,21179.28,359.1635,Sell,2023-02-13 11:16:55,Long,TRADE,-19.6787,2.5
0x29a658bd659,DOGE,49347.65,109.3031,Buy,2023-02-13 12:00:36,Long,TRADE,-9.3495,7.6
0x39d82f4d824,AVAX,30626.5,158.2685,Buy,2023-02-13 12:44:16,Long,TRADE,32.526,16.2
0x373eaca8390,SOL,54526.39,36.5581,Buy,2023-02-13 13:27:57,Short,TRADE,-1.5592,9.9
0x2026823a930,ARB,56606.4,427.7465,Buy,2023-02-13 14:11:38,Long,TRADE,-3.695,12.4
0x9889e82355,ETH,25966.24,160.5312,Sell,2023-02-13 14:55:19,Long,TRADE,10.0309,9.1
0x344a4a76496,BTC,15029.95,26.8521,Buy,2023-02-13 15:39:00,Long,TRADE,18.347,7.5
0x13c35cc9821,BTC,47543.45,767.1971,Sell,2023-02-13 16:22:41,Short,TRADE,33.3998,5.3
0x2fd8183d373,SOL,52776.42,6.0759,Buy,2023-02-13 17:06:22,Short,TRADE,11.096,15.0
0x19143b1e204,ETH,9324.06,338.8843,Sell,2023-02-13 17:50:03,Long,FUNDING,-21.454,3.7
0x2b502e25646,ARB,32203.14,21.1009,Sell,2023-02-13 18:33:44,Short,TRADE,16.5118,7.6
0xe61126f900,ETH,839.18,95.3656,Sell,2023-02-13 19:17:25,Long,FUNDING,-25.9334,10.4
0x18ba919d427,ETH,15467.14,383.7276,Buy,2023-02-13 20:01:06,Long,TRADE,-0.7121,9.6
0x29910ea5550,ETH,51199.69,17.6067,Sell,2023-02-13 20:44:47,Short,TRADE,-17.5975,7.9
0x35290c75544,ETH,36038.64,140.157,Sell,2023-02-13 21:28:28,Short,TRADE,2.2609,7.8
0x32b19c70466,MATIC,27890.92,8.3893,Buy,2023-02-13 22:12:09,Short,TRADE,-17.6524,9.5
0x33c6520d315,SOL,23604.97,63.8451,Buy,2023-02-13 22:55:50,Long,TRADE,-10.7598,5.7
0x2cab7e80292,AVAX,3896.51,504.2502,Sell,2023-02-13 23:39:31,Long,TRADE,-14.4087,12.3
0xa1a8ea8640,BTC,31093.92,69.9845,Sell,2023-02-14 00:23:12,,TRADE,-50.0227,16.9
0x39603264507,SOL,55242.74,273.5478,Sell,2023-02-14 01:06:53,Long,TRADE,-10.859,2.4
0x1945b673450,ARB,38700.7,240.1204,Buy,2023-02-14 01:50:33,Long,TRADE,36.1575,5.0
0x19fae8b1984,ARB,21923.73,19.1313,Sell,2023-02-14 02:34:14,Short,TRADE,-26.7334,10.9
0xc8ff9f9490,ETH,43008.13,15.1702,Buy,2023-02-14 03:17:55,Long,TRADE,11.4031,4.4
0x30912bf7585,ETH,36058.68,196.058,Buy,2023-02-14 04:01:36,Short,TRADE,-27.0993,6.4
0x2b41dcd7587,ETH,23317.98,149.5586,Sell,2023-02-14 04:45:17,Long,TRADE,-10.1681,7.7
0xf0ca0a4920,SOL,13560.35,28.8872,Sell,2023-02-14 05:28:58,Short,TRADE,2.3688,5.6
0x13500e35426,ETH,21974.16,61.3978,Buy,2023-02-14 06:12:39,Short,LIQUIDATION,31.8691,8.3
0x29f6e323895,BTC,35647.71,118.0378,Buy,2023-02-14 06:56:20,Short,TRADE,-39.283,4.2
0x19fae8b1984,SOL,37564.84,39.8533,Sell,2023-02-14 07:40:01,Long,TRADE,0.429,4.9
0x1e2ab9bd861,SOL,26391.05,276.0598,Buy,2023-02-14 08:23:42,Long,TRADE,-29.0493,4.8
0x1888b994109,ETH,29271.88,89.5113,Buy,2023-02-14 09:07:23,Long,TRADE,3.3388,5.1
0x31a9bbfd184,BTC,59808.15,70.7438,Sell,2023-02-14 09:51:04,Long,TRADE,6.0744,3.2
0xc74e658278,ETH,44116.11,56.04,Buy,2023-02-14 10:34:45,Short,TRADE,61.6242,10.5
0x3635378e343,ETH,21735.26,158.4171,Sell,2023-02-14 11:18:26,Long,TRADE,30.5798,9.7
0x23e2c0d4427,SOL,33696.37,78.681,Sell,2023-02-14 12:02:07,Short,TRADE,-43.3713,6.6
0x25632813245,ETH,54757.72,9.4285,Sell,2023-02-14 12:45:48,Long,TRADE,-16.3791,9.5
0x29f6e323895,BTC,23530.24,785.6873,Sell,2023-02-14 13:29:29,Short,TRADE,-7.4985,7.5
0x2fddcdbd174,BTC,37025.06,6.4872,Sell,2023-02-14 14:13:10,Short,TRADE,-14.1946,2.7
0x146d9f1a784,SOL,6436.36,480.774,Sell,2023-02-14 14:56:50,Long,TRADE,-23.9298,6.5
0x1bf2eb69331,MATIC,40642.46,31.5358,Buy,2023-02-14 15:40:31,Long,TRADE,-30.9075,4.2
0x277fba8b496,ETH,30633.37,45.3996,Sell,2023-02-14 16:24:12,Short,TRADE,7.988,6.4
0x34986477756,BTC,37764.28,848.0948,Sell,2023-02-14 17:07:53,Short,TRADE,9.3683,7.4
0x39603264507,ETH,3227.69,5.1059,Sell,2023-02-14 17:51:34,Long,TRADE,-35.1544,9.7
0x26835a11623,ARB,5825.14,78.9648,Buy,2023-02-14 18:35:15,Long,TRADE,24.6633,3.7
0x10eba987919,ARB,27067.69,438.1737,Buy,2023-02-14 19:18:56,Long,TRADE,-3.8898,3.8
0x39d82f4d824,ETH,14104.29,42.908,Sell,2023-02-14 20:02:37,,TRADE,-14.4149,4.8
0x34760cdb775,BTC,39942.55,138.5931,Sell,2023-02-14 20:46:18,Long,TRADE,6.5336,12.6
0x7724a7b267,BTC,12409.56,355.8187,Sell,2023-02-14 21:29:59,Long,TRADE,-12.4829,5.0
0x23826de5122,ARB,10994.37,77.5368,Sell,2023-02-14 22:13:40,Short,TRADE,23.5023,12.2
0x303c8ac5542,DOGE,42784.57,470.6248,Sell,2023-02-14 22:57:21,Short,TRADE,5.8802,5.9
0x31a9bbfd184,ETH,5124.75,86.1,Sell,2023-02-14 23:41:02,Long,TRADE,-2.9017,24.2
0x350abd31967,BTC,10200.47,45.6797,Buy,2023-02-15 00:24:43,Short,TRADE,-17.6129,6.5
0xf32ed6e563,ETH,7014.39,156.0531,Sell,2023-02-15 01:08:24,Short,TRADE,19.4502,9.0
0x292c5f61822,BTC,22518.95,355.6665,Buy,2023-02-15 01:52:05,Long,TRADE,26.581,8.5
0x36d98f8a666,SOL,5637.44,37.05,Sell,2023-02-15 02:35:46,Long,TRADE,-11.9988,3.3
0x347ba23e844,SOL,37399.19,65.5379,Sell,2023-02-15 03:19:27,Short,TRADE,-13.1468,7.2
0x1987b6ba918,BTC,56159.82,22.177,Buy,2023-02-15 04:03:08,Long,TRADE,-38.769,13.7
0x225b09fc503,ARB,17581.28,56.5474,Buy,2023-02-15 04:46:48,Short,TRADE,-32.2152,7.0
0x31a9bbfd184,BTC,2241.98,47.564,Buy,2023-02-15 05:30:29,Long,TRADE,8.9292,10.6
0x20d2216a956,ARB,38405.96,122.3563,Sell,2023-02-15 06:14:10,Long,TRADE,-15.1,14.4
0x25eb358d415,MATIC,20028.49,10.2355,Sell,2023-02-15 06:57:51,Long,LIQUIDATION,-16.8674,2.9
0x1e9090d7766,ETH,31752.72,69.8064,Sell,2023-02-15 07:41:32,Short,TRADE,18.6828,5.9
0x3371e850724,BTC,5026.42,224.7953,Sell,2023-02-15 08:25:13,,TRADE,-7.019,7.5
0x2b41dcd7587,ETH,22517.45,156.0225,Sell,2023-02-15 09:08:54,Short,LIQUIDATION,19.2876,11.5
0x31b33595440,ETH,51546.84,241.3346,Sell,2023-02-15 09:52:35,Long,TRADE,7.5517,5.6
0xba60287269,BTC,17935.9,209.0096,Sell,2023-02-15 10:36:16,Long,TRADE,19.0044,3.4
0x2f5fef85223,BTC,39425.67,221.6286,Buy,2023-02-15 11:19:57,Short,TRADE,-37.1264,7.2
0x308617a3863,BTC,44388.74,26.0832,Sell,2023-02-15 12:03:38,Long,TRADE,-3.3076,9.6
0x2effaaee209,ETH,17211.69,35.5394,Sell,2023-02-15 12:47:19,,TRADE,18.6137,7.4
0x2fd8183d373,BTC,45591.42,245.4807,Buy,2023-02-15 13:31:00,Short,TRADE,-6.5988,17.8
0x2b502e25646,BTC,31581.48,7.5681,Sell,2023-02-15 14:14:41,Long,TRADE,15.4447,5.9
0x31a2b39e797,ETH,20003.43,10.3146,Buy,2023-02-15 14:58:22,Long,TRADE,5.3358,5.4
0xc8ff9f9490,AVAX,13474.2,61.7971,Sell,2023-02-15 15:42:03,Short,LIQUIDATION,18.9726,11.4
0x292c5f61822,DOGE,15655.39,83.1484,Sell,2023-02-15 16:25:44,Long,TRADE,-3.1836,2.5
0x7724a7b267,ETH,16784.69,44.1053,Sell,2023-02-15 17:09:25,Short,TRADE,5.9046,6.3
0xf0ca0a4920,BTC,21911.04,9.5635,Buy,2023-02-15 17:53:05,Short,TRADE,-28.7991,3.7
0x2a51aab0262,SOL,48827.55,349.8754,Buy,2023-02-15 18:36:46,Short,TRADE,14.4401,6.0
0x39de8fc3390,ETH,43762.12,40.5064,Sell,2023-02-15 19:20:27,Long,TRADE,5.4678,6.9
0x1e9090d7766,ETH,52954.22,15.6901,Sell,2023-02-15 20:04:08,Long,TRADE,-16.4745,7.8
0x1536773b121,ETH,9102.79,3.4937,Buy,2023-02-15 20:47:49,Long,TRADE,-15.4442,6.5
0x35290c75544,ETH,37040.9,247.2978,Buy,2023-02-15 21:31:30,Short,TRADE,-7.2111,4.3
0x96fb014740,ETH,19648.92,80.3578,Sell,2023-02-15 22:15:11,Short,TRADE,-4.7754,6.4
0x20d2216a956,BTC,53012.49,30.8876,Buy,2023-02-15 22:58:52,Short,TRADE,-9.8352,5.6
0xe51fff8866,ETH,19146.68,242.9486,Sell,2023-02-15 23:42:33,Long,TRADE,-9.3961,10.1
0x1f5ee475551,ETH,48225.22,178.328,Buy,2023-02-16 00:26:14,Short,LIQUIDATION,10.8397,7.2
0xa96dcba112,ETH,57607.9,106.6233,Sell,2023-02-16 01:09:55,Long,TRADE,-21.5535,3.7
0x1200a2de812,SOL,53779.18,88.1703,Sell,2023-02-16 01:53:36,Long,FUNDING,0.7366,8.7
0x1d65c7c1273,AVAX,55343.41,53.5022,Buy,2023-02-16 02:37:17,Short,TRADE,1.0841,4.8
0x135af16d669,BTC,38974.83,168.4682,Buy,2023-02-16 03:20:58,Long,TRADE,10.5625,9.7
0x15c8b5ad266,ETH,24138.13,10.0471,Buy,2023-02-16 04:04:39,,LIQUIDATION,23.5298,3.2
0xfb28b20178,DOGE,20514.11,56.631,Buy,2023-02-16 04:48:20,,TRADE,2.8142,20.9
0x18e221f7531,SOL,8377.54,14.9451,Sell,2023-02-16 05:32:01,Long,TRADE,-7.03,7.5
0x2ea2b6e5200,SOL,10663.86,124.8352,Buy,2023-02-16 06:15:42,Long,TRADE,-10.5301,3.5
0x363defe8982,BTC,8844.56,252.6268,Sell,2023-02-16 06:59:22,Short,TRADE,12.6933,7.9
0x35290c75544,SOL,19697.12,94.5511,Sell,2023-02-16 07:43:03,Short,TRADE,25.8034,10.1
0x114ff6d7669,ARB,32655.75,67.6404,Sell,2023-02-16 08:26:44,Short,TRADE,-7.6425,5.5
0x327fea67974,BTC,48895.75,14.5423,Sell,2023-02-16 09:10:25,Long,TRADE,-9.2596,7.4
0x29910ea5550,BTC,15730.73,133.8409,Buy,2023-02-16 09:54:06,,TRADE,1.3086,4.1
0x308617a3863,ETH,16672.85,245.2077,Buy,2023-02-16 10:37:47,Short,TRADE,-1.062,25.3
0x39603264507,BTC,25838.75,77.3835,Sell,2023-02-16 11:21:28,Long,TRADE,-15.7676,6.1
0x38f01992413,ARB,873.27,43.5919,Sell,2023-02-16 12:05:09,Short,TRADE,44.9108,7.1
0xc7c7b9b250,ETH,9493.8,29.3928,Buy,2023-02-16 12:48:50,Short,TRADE,-22.8966,5.3
0x2341929c668,ARB,43690.35,367.5514,Sell,2023-02-16 13:32:31,Long,TRADE,20.1615,4.1
